,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
893,Norte,RR,,14,,,,2021-06-19,24,605761.0,109444.0,350,1704,4,,,
894,Norte,RR,,14,,,,2021-06-20,25,605761.0,109650.0,206,1704,0,,,
895,Norte,RR,,14,,,,2021-06-21,25,605761.0,109702.0,52,1704,0,,,
896,Norte,RR,,14,,,,2021-06-22,25,605761.0,109724.0,22,1713,9,,,
897,Norte,RR,,14,,,,2021-06-23,25,605761.0,109781.0,57,1716,3,,,
898,Norte,RR,,14,,,,2021-06-24,25,605761.0,110820.0,1039,1723,7,,,
899,Norte,RR,,14,,,,2021-06-25,25,605761.0,111108.0,288,1727,4,,,
900,Norte,RR,,14,,,,2021-06-26,25,605761.0,111436.0,328,1731,4,,,
901,Norte,RR,,14,,,,2021-06-27,26,605761.0,111720.0,284,1731,0,,,
902,Norte,RR,,14,,,,2021-06-28,26,605761.0,111844.0,124,1731,0,,,
903,Norte,RR,,14,,,,2021-06-29,26,605761.0,111858.0,14,1731,0,,,
904,Norte,RR,,14,,,,2021-06-30,26,605761.0,112133.0,275,1745,14,,,
905,Norte,PA,,15,,,,2021-01-01,53,8602865.0,293802.0,262,7199,11,,,
906,Norte,PA,,15,,,,2021-01-02,53,8602865.0,293807.0,5,7209,10,,,
907,Norte,PA,,15,,,,2021-01-03,1,8602865.0,294010.0,203,7217,8,,,
908,Norte,PA,,15,,,,2021-01-04,1,8602865.0,294224.0,214,7223,6,,,
909,Norte,PA,,15,,,,2021-01-05,1,8602865.0,295439.0,1215,7235,12,,,
910,Norte,PA,,15,,,,2021-01-06,1,8602865.0,296752.0,1313,7247,12,,,
911,Norte,PA,,15,,,,2021-01-07,1,8602865.0,297974.0,1222,7263,16,,,
912,Norte,PA,,15,,,,2021-01-08,1,8602865.0,299045.0,1071,7280,17,,,
913,Norte,PA,,15,,,,2021-01-09,1,8602865.0,300454.0,1409,7292,12,,,
914,Norte,PA,,15,,,,2021-01-10,2,8602865.0,301501.0,1047,7304,12,,,
915,Norte,PA,,15,,,,2021-01-11,2,8602865.0,302125.0,624,7315,11,,,
916,Norte,PA,,15,,,,2021-01-12,2,8602865.0,303512.0,1387,7339,24,,,
917,Norte,PA,,15,,,,2021-01-13,2,8602865.0,305012.0,1500,7349,10,,,
918,Norte,PA,,15,,,,2021-01-14,2,8602865.0,306029.0,1017,7366,17,,,
919,Norte,PA,,15,,,,2021-01-15,2,8602865.0,307520.0,1491,7376,10,,,
920,Norte,PA,,15,,,,2021-01-16,2,8602865.0,308936.0,1416,7388,12,,,
921,Norte,PA,,15,,,,2021-01-17,3,8602865.0,309526.0,590,7397,9,,,
922,Norte,PA,,15,,,,2021-01-18,3,8602865.0,309816.0,290,7412,15,,,
923,Norte,PA,,15,,,,2021-01-19,3,8602865.0,311063.0,1247,7427,15,,,
924,Norte,PA,,15,,,,2021-01-20,3,8602865.0,312632.0,1569,7434,7,,,
925,Norte,PA,,15,,,,2021-01-21,3,8602865.0,314119.0,1487,7458,24,,,
926,Norte,PA,,15,,,,2021-01-22,3,8602865.0,316176.0,2057,7470,12,,,
927,Norte,PA,,15,,,,2021-01-23,3,8602865.0,317876.0,1700,7487,17,,,
928,Norte,PA,,15,,,,2021-01-24,4,8602865.0,318777.0,901,7499,12,,,
929,Norte,PA,,15,,,,2021-01-25,4,8602865.0,319545.0,768,7530,31,,,
930,Norte,PA,,15,,,,2021-01-26,4,8602865.0,320894.0,1349,7544,14,,,
931,Norte,PA,,15,,,,2021-01-27,4,8602865.0,323290.0,2396,7552,8,,,
932,Norte,PA,,15,,,,2021-01-28,4,8602865.0,325562.0,2272,7564,12,,,
933,Norte,PA,,15,,,,2021-01-29,4,8602865.0,327281.0,1719,7578,14,,,
934,Norte,PA,,15,,,,2021-01-30,4,8602865.0,328800.0,1519,7618,40,,,
935,Norte,PA,,15,,,,2021-01-31,5,8602865.0,329306.0,506,7636,18,,,
936,Norte,PA,,15,,,,2021-02-01,5,8602865.0,329486.0,180,7655,19,,,
937,Norte,PA,,15,,,,2021-02-02,5,8602865.0,331163.0,1677,7669,14,,,
938,Norte,PA,,15,,,,2021-02-03,5,8602865.0,333052.0,1889,7685,16,,,
939,Norte,PA,,15,,,,2021-02-04,5,8602865.0,334704.0,1652,7695,10,,,
940,Norte,PA,,15,,,,2021-02-05,5,8602865.0,336453.0,1749,7717,22,,,
941,Norte,PA,,15,,,,2021-02-06,5,8602865.0,338047.0,1594,7762,45,,,
942,Norte,PA,,15,,,,2021-02-07,6,8602865.0,338670.0,623,7807,45,,,
943,Norte,PA,,15,,,,2021-02-08,6,8602865.0,339273.0,603,7824,17,,,
944,Norte,PA,,15,,,,2021-02-09,6,8602865.0,341050.0,1777,7854,30,,,
945,Norte,PA,,15,,,,2021-02-10,6,8602865.0,342482.0,1432,7864,10,,,
946,Norte,PA,,15,,,,2021-02-11,6,8602865.0,344363.0,1881,7874,10,,,
947,Norte,PA,,15,,,,2021-02-12,6,8602865.0,346146.0,1783,7924,50,,,
948,Norte,PA,,15,,,,2021-02-13,6,8602865.0,347500.0,1354,7984,60,,,
949,Norte,PA,,15,,,,2021-02-14,7,8602865.0,347963.0,463,7999,15,,,
950,Norte,PA,,15,,,,2021-02-15,7,8602865.0,348448.0,485,8019,20,,,
951,Norte,PA,,15,,,,2021-02-16,7,8602865.0,349671.0,1223,8064,45,,,
952,Norte,PA,,15,,,,2021-02-17,7,8602865.0,350338.0,667,8074,10,,,
953,Norte,PA,,15,,,,2021-02-18,7,8602865.0,351472.0,1134,8087,13,,,
954,Norte,PA,,15,,,,2021-02-19,7,8602865.0,353036.0,1564,8163,76,,,
955,Norte,PA,,15,,,,2021-02-20,7,8602865.0,354587.0,1551,8266,103,,,
956,Norte,PA,,15,,,,2021-02-21,8,8602865.0,355128.0,541,8278,12,,,
957,Norte,PA,,15,,,,2021-02-22,8,8602865.0,355745.0,617,8322,44,,,
958,Norte,PA,,15,,,,2021-02-23,8,8602865.0,357595.0,1850,8353,31,,,
959,Norte,PA,,15,,,,2021-02-24,8,8602865.0,359289.0,1694,8383,30,,,
960,Norte,PA,,15,,,,2021-02-25,8,8602865.0,360629.0,1340,8435,52,,,
961,Norte,PA,,15,,,,2021-02-26,8,8602865.0,362488.0,1859,8519,84,,,
962,Norte,PA,,15,,,,2021-02-27,8,8602865.0,363916.0,1428,8577,58,,,
963,Norte,PA,,15,,,,2021-02-28,9,8602865.0,364643.0,727,8591,14,,,
964,Norte,PA,,15,,,,2021-03-01,9,8602865.0,365411.0,768,8643,52,,,
965,Norte,PA,,15,,,,2021-03-02,9,8602865.0,366613.0,1202,8675,32,,,
966,Norte,PA,,15,,,,2021-03-03,9,8602865.0,368310.0,1697,8709,34,,,
967,Norte,PA,,15,,,,2021-03-04,9,8602865.0,369880.0,1570,8757,48,,,
968,Norte,PA,,15,,,,2021-03-05,9,8602865.0,371227.0,1347,8819,62,,,
969,Norte,PA,,15,,,,2021-03-06,9,8602865.0,372488.0,1261,8875,56,,,
970,Norte,PA,,15,,,,2021-03-07,10,8602865.0,373041.0,553,8930,55,,,
971,Norte,PA,,15,,,,2021-03-08,10,8602865.0,373643.0,602,8968,38,,,
972,Norte,PA,,15,,,,2021-03-09,10,8602865.0,374931.0,1288,9008,40,,,
973,Norte,PA,,15,,,,2021-03-10,10,8602865.0,377051.0,2120,9084,76,,,
974,Norte,PA,,15,,,,2021-03-11,10,8602865.0,379196.0,2145,9171,87,,,
975,Norte,PA,,15,,,,2021-03-12,10,8602865.0,380924.0,1728,9244,73,,,
976,Norte,PA,,15,,,,2021-03-13,10,8602865.0,382212.0,1288,9290,46,,,
977,Norte,PA,,15,,,,2021-03-14,11,8602865.0,382872.0,660,9329,39,,,
978,Norte,PA,,15,,,,2021-03-15,11,8602865.0,383704.0,832,9374,45,,,
979,Norte,PA,,15,,,,2021-03-16,11,8602865.0,385536.0,1832,9427,53,,,
980,Norte,PA,,15,,,,2021-03-17,11,8602865.0,387960.0,2424,9499,72,,,
981,Norte,PA,,15,,,,2021-03-18,11,8602865.0,390874.0,2914,9634,135,,,
982,Norte,PA,,15,,,,2021-03-19,11,8602865.0,393675.0,2801,9682,48,,,
983,Norte,PA,,15,,,,2021-03-20,11,8602865.0,396302.0,2627,9742,60,,,
984,Norte,PA,,15,,,,2021-03-21,12,8602865.0,397224.0,922,9796,54,,,
985,Norte,PA,,15,,,,2021-03-22,12,8602865.0,397829.0,605,9837,41,,,
986,Norte,PA,,15,,,,2021-03-23,12,8602865.0,400523.0,2694,9899,62,,,
987,Norte,PA,,15,,,,2021-03-24,12,8602865.0,403353.0,2830,9971,72,,,
988,Norte,PA,,15,,,,2021-03-25,12,8602865.0,406050.0,2697,10011,40,,,
989,Norte,PA,,15,,,,2021-03-26,12,8602865.0,408924.0,2874,10111,100,,,
990,Norte,PA,,15,,,,2021-03-27,12,8602865.0,411363.0,2439,10192,81,,,
991,Norte,PA,,15,,,,2021-03-28,13,8602865.0,412122.0,759,10252,60,,,
992,Norte,PA,,15,,,,2021-03-29,13,8602865.0,412742.0,620,10313,61,,,
993,Norte,PA,,15,,,,2021-03-30,13,8602865.0,414986.0,2244,10375,62,,,
994,Norte,PA,,15,,,,2021-03-31,13,8602865.0,417523.0,2537,10426,51,,,
995,Norte,PA,,15,,,,2021-04-01,13,8602865.0,420372.0,2849,10503,77,,,
996,Norte,PA,,15,,,,2021-04-02,13,8602865.0,421966.0,1594,10619,116,,,
997,Norte,PA,,15,,,,2021-04-03,13,8602865.0,422442.0,476,10693,74,,,
998,Norte,PA,,15,,,,2021-04-04,14,8602865.0,422995.0,553,10727,34,,,
999,Norte,PA,,15,,,,2021-04-05,14,8602865.0,423691.0,696,10778,51,,,
1000,Norte,PA,,15,,,,2021-04-06,14,8602865.0,426204.0,2513,10825,47,,,
1001,Norte,PA,,15,,,,2021-04-07,14,8602865.0,428880.0,2676,10880,55,,,
1002,Norte,PA,,15,,,,2021-04-08,14,8602865.0,431636.0,2756,10975,95,,,
1003,Norte,PA,,15,,,,2021-04-09,14,8602865.0,434386.0,2750,11062,87,,,
1004,Norte,PA,,15,,,,2021-04-10,14,8602865.0,437092.0,2706,11143,81,,,
1005,Norte,PA,,15,,,,2021-04-11,15,8602865.0,437805.0,713,11200,57,,,
1006,Norte,PA,,15,,,,2021-04-12,15,8602865.0,438251.0,446,11251,51,,,
1007,Norte,PA,,15,,,,2021-04-13,15,8602865.0,440950.0,2699,11328,77,,,
1008,Norte,PA,,15,,,,2021-04-14,15,8602865.0,443191.0,2241,11443,115,,,
1009,Norte,PA,,15,,,,2021-04-15,15,8602865.0,445864.0,2673,11555,112,,,
1010,Norte,PA,,15,,,,2021-04-16,15,8602865.0,448256.0,2392,11635,80,,,
1011,Norte,PA,,15,,,,2021-04-17,15,8602865.0,450277.0,2021,11751,116,,,
1012,Norte,PA,,15,,,,2021-04-18,16,8602865.0,450872.0,595,11866,115,,,
1013,Norte,PA,,15,,,,2021-04-19,16,8602865.0,451192.0,320,11900,34,,,
1014,Norte,PA,,15,,,,2021-04-20,16,8602865.0,453979.0,2787,12019,119,,,
1015,Norte,PA,,15,,,,2021-04-21,16,8602865.0,456628.0,2649,12165,146,,,
1016,Norte,PA,,15,,,,2021-04-22,16,8602865.0,457961.0,1333,12263,98,,,
1017,Norte,PA,,15,,,,2021-04-23,16,8602865.0,460306.0,2345,12354,91,,,
1018,Norte,PA,,15,,,,2021-04-24,16,8602865.0,462294.0,1988,12442,88,,,
1019,Norte,PA,,15,,,,2021-04-25,17,8602865.0,462843.0,549,12504,62,,,
1020,Norte,PA,,15,,,,2021-04-26,17,8602865.0,462976.0,133,12572,68,,,
1021,Norte,PA,,15,,,,2021-04-27,17,8602865.0,464068.0,1092,12664,92,,,
1022,Norte,PA,,15,,,,2021-04-28,17,8602865.0,466894.0,2826,12794,130,,,
1023,Norte,PA,,15,,,,2021-04-29,17,8602865.0,469524.0,2630,12884,90,,,
1024,Norte,PA,,15,,,,2021-04-30,17,8602865.0,471559.0,2035,12981,97,,,
1025,Norte,PA,,15,,,,2021-05-01,17,8602865.0,472986.0,1427,13083,102,,,
1026,Norte,PA,,15,,,,2021-05-02,18,8602865.0,473539.0,553,13125,42,,,
1027,Norte,PA,,15,,,,2021-05-03,18,8602865.0,474018.0,479,13163,38,,,
1028,Norte,PA,,15,,,,2021-05-04,18,8602865.0,475744.0,1726,13204,41,,,
1029,Norte,PA,,15,,,,2021-05-05,18,8602865.0,477743.0,1999,13326,122,,,
1030,Norte,PA,,15,,,,2021-05-06,18,8602865.0,480129.0,2386,13391,65,,,
1031,Norte,PA,,15,,,,2021-05-07,18,8602865.0,481963.0,1834,13453,62,,,
1032,Norte,PA,,15,,,,2021-05-08,18,8602865.0,483623.0,1660,13511,58,,,
1033,Norte,PA,,15,,,,2021-05-09,19,8602865.0,484675.0,1052,13540,29,,,
1034,Norte,PA,,15,,,,2021-05-10,19,8602865.0,484963.0,288,13559,19,,,
1035,Norte,PA,,15,,,,2021-05-11,19,8602865.0,486610.0,1647,13611,52,,,
1036,Norte,PA,,15,,,,2021-05-12,19,8602865.0,488968.0,2358,13675,64,,,
1037,Norte,PA,,15,,,,2021-05-13,19,8602865.0,491746.0,2778,13779,104,,,
1038,Norte,PA,,15,,,,2021-05-14,19,8602865.0,494328.0,2582,13828,49,,,
1039,Norte,PA,,15,,,,2021-05-15,19,8602865.0,496924.0,2596,13886,58,,,
1040,Norte,PA,,15,,,,2021-05-16,20,8602865.0,498508.0,1584,13947,61,,,
1041,Norte,PA,,15,,,,2021-05-17,20,8602865.0,499176.0,668,13961,14,,,
1042,Norte,PA,,15,,,,2021-05-18,20,8602865.0,501407.0,2231,14016,55,,,
1043,Norte,PA,,15,,,,2021-05-19,20,8602865.0,503349.0,1942,14080,64,,,
1044,Norte,PA,,15,,,,2021-05-20,20,8602865.0,505239.0,1890,14115,35,,,
1045,Norte,PA,,15,,,,2021-05-21,20,8602865.0,506810.0,1571,14178,63,,,
1046,Norte,PA,,15,,,,2021-05-22,20,8602865.0,508274.0,1464,14212,34,,,
1047,Norte,PA,,15,,,,2021-05-23,21,8602865.0,508448.0,174,14233,21,,,
1048,Norte,PA,,15,,,,2021-05-24,21,8602865.0,508726.0,278,14264,31,,,
1049,Norte,PA,,15,,,,2021-05-25,21,8602865.0,509926.0,1200,14304,40,,,
1050,Norte,PA,,15,,,,2021-05-26,21,8602865.0,511821.0,1895,14367,63,,,
1051,Norte,PA,,15,,,,2021-05-27,21,8602865.0,513477.0,1656,14419,52,,,
1052,Norte,PA,,15,,,,2021-05-28,21,8602865.0,514862.0,1385,14447,28,,,
1053,Norte,PA,,15,,,,2021-05-29,21,8602865.0,516277.0,1415,14478,31,,,
1054,Norte,PA,,15,,,,2021-05-30,22,8602865.0,516561.0,284,14497,19,,,
1055,Norte,PA,,15,,,,2021-05-31,22,8602865.0,516614.0,53,14504,7,,,
1056,Norte,PA,,15,,,,2021-06-01,22,8602865.0,518002.0,1388,14523,19,,,
1057,Norte,PA,,15,,,,2021-06-02,22,8602865.0,519934.0,1932,14577,54,,,
1058,Norte,PA,,15,,,,2021-06-03,22,8602865.0,521726.0,1792,14627,50,,,
1059,Norte,PA,,15,,,,2021-06-04,22,8602865.0,522054.0,328,14646,19,,,
1060,Norte,PA,,15,,,,2021-06-05,22,8602865.0,523063.0,1009,14679,33,,,
1061,Norte,PA,,15,,,,2021-06-06,23,8602865.0,523439.0,376,14705,26,,,
1062,Norte,PA,,15,,,,2021-06-07,23,8602865.0,523602.0,163,14724,19,,,
1063,Norte,PA,,15,,,,2021-06-08,23,8602865.0,525675.0,2073,14764,40,,,
1064,Norte,PA,,15,,,,2021-06-09,23,8602865.0,528206.0,2531,14814,50,,,
1065,Norte,PA,,15,,,,2021-06-10,23,8602865.0,530248.0,2042,14864,50,,,
1066,Norte,PA,,15,,,,2021-06-11,23,8602865.0,531958.0,1710,14920,56,,,
1067,Norte,PA,,15,,,,2021-06-12,23,8602865.0,533496.0,1538,14946,26,,,
1068,Norte,PA,,15,,,,2021-06-13,24,8602865.0,533944.0,448,14959,13,,,
1069,Norte,PA,,15,,,,2021-06-14,24,8602865.0,534072.0,128,14972,13,,,
1070,Norte,PA,,15,,,,2021-06-15,24,8602865.0,535640.0,1568,15005,33,,,
1071,Norte,PA,,15,,,,2021-06-16,24,8602865.0,537169.0,1529,15052,47,,,
1072,Norte,PA,,15,,,,2021-06-17,24,8602865.0,539069.0,1900,15092,40,,,
1073,Norte,PA,,15,,,,2021-06-18,24,8602865.0,540548.0,1479,15148,56,,,
1074,Norte,PA,,15,,,,2021-06-19,24,8602865.0,541833.0,1285,15183,35,,,
1075,Norte,PA,,15,,,,2021-06-20,25,8602865.0,542008.0,175,15189,6,,,
1076,Norte,PA,,15,,,,2021-06-21,25,8602865.0,542075.0,67,15208,19,,,
1077,Norte,PA,,15,,,,2021-06-22,25,8602865.0,543964.0,1889,15245,37,,,
1078,Norte,PA,,15,,,,2021-06-23,25,8602865.0,545860.0,1896,15297,52,,,
1079,Norte,PA,,15,,,,2021-06-24,25,8602865.0,547228.0,1368,15323,26,,,
1080,Norte,PA,,15,,,,2021-06-25,25,8602865.0,548490.0,1262,15360,37,,,
1081,Norte,PA,,15,,,,2021-06-26,25,8602865.0,549351.0,861,15389,29,,,
1082,Norte,PA,,15,,,,2021-06-27,26,8602865.0,549528.0,177,15406,17,,,
1083,Norte,PA,,15,,,,2021-06-28,26,8602865.0,549610.0,82,15420,14,,,
1084,Norte,PA,,15,,,,2021-06-29,26,8602865.0,551140.0,1530,15444,24,,,
1085,Norte,PA,,15,,,,2021-06-30,26,8602865.0,552937.0,1797,15469,25,,,
1086,Norte,AP,,16,,,,2021-01-01,53,845731.0,68361.0,160,926,1,,,
1087,Norte,AP,,16,,,,2021-01-02,53,845731.0,68441.0,80,927,1,,,
1088,Norte,AP,,16,,,,2021-01-03,1,845731.0,68568.0,127,927,0,,,
1089,Norte,AP,,16,,,,2021-01-04,1,845731.0,68775.0,207,936,9,,,
1090,Norte,AP,,16,,,,2021-01-05,1,845731.0,69096.0,321,943,7,,,
1091,Norte,AP,,16,,,,2021-01-06,1,845731.0,69469.0,373,950,7,,,
1092,Norte,AP,,16,,,,2021-01-07,1,845731.0,69874.0,405,956,6,,,
1093,Norte,AP,,16,,,,2021-01-08,1,845731.0,70344.0,470,962,6,,,
1094,Norte,AP,,16,,,,2021-01-09,1,845731.0,70676.0,332,969,7,,,
1095,Norte,AP,,16,,,,2021-01-10,2,845731.0,70902.0,226,969,0,,,
1096,Norte,AP,,16,,,,2021-01-11,2,845731.0,71287.0,385,976,7,,,
1097,Norte,AP,,16,,,,2021-01-12,2,845731.0,71689.0,402,981,5,,,
1098,Norte,AP,,16,,,,2021-01-13,2,845731.0,72049.0,360,987,6,,,
1099,Norte,AP,,16,,,,2021-01-14,2,845731.0,72422.0,373,991,4,,,
1100,Norte,AP,,16,,,,2021-01-15,2,845731.0,72824.0,402,994,3,,,
1101,Norte,AP,,16,,,,2021-01-16,2,845731.0,73213.0,389,996,2,,,
1102,Norte,AP,,16,,,,2021-01-17,3,845731.0,73417.0,204,996,0,,,
1103,Norte,AP,,16,,,,2021-01-18,3,845731.0,73626.0,209,1005,9,,,
1104,Norte,AP,,16,,,,2021-01-19,3,845731.0,74045.0,419,1010,5,,,
1105,Norte,AP,,16,,,,2021-01-20,3,845731.0,74310.0,265,1016,6,,,
1106,Norte,AP,,16,,,,2021-01-21,3,845731.0,74535.0,225,1019,3,,,
1107,Norte,AP,,16,,,,2021-01-22,3,845731.0,74874.0,339,1022,3,,,
1108,Norte,AP,,16,,,,2021-01-23,3,845731.0,75054.0,180,1025,3,,,
1109,Norte,AP,,16,,,,2021-01-24,4,845731.0,75249.0,195,1025,0,,,
1110,Norte,AP,,16,,,,2021-01-25,4,845731.0,75400.0,151,1032,7,,,
1111,Norte,AP,,16,,,,2021-01-26,4,845731.0,75641.0,241,1036,4,,,
1112,Norte,AP,,16,,,,2021-01-27,4,845731.0,75940.0,299,1040,4,,,
1113,Norte,AP,,16,,,,2021-01-28,4,845731.0,76311.0,371,1048,8,,,
1114,Norte,AP,,16,,,,2021-01-29,4,845731.0,76688.0,377,1057,9,,,
1115,Norte,AP,,16,,,,2021-01-30,4,845731.0,76884.0,196,1059,2,,,
1116,Norte,AP,,16,,,,2021-01-31,5,845731.0,77041.0,157,1059,0,,,
1117,Norte,AP,,16,,,,2021-02-01,5,845731.0,77404.0,363,1064,5,,,
1118,Norte,AP,,16,,,,2021-02-02,5,845731.0,77729.0,325,1066,2,,,
1119,Norte,AP,,16,,,,2021-02-03,5,845731.0,77989.0,260,1069,3,,,
1120,Norte,AP,,16,,,,2021-02-04,5,845731.0,78213.0,224,1070,1,,,
1121,Norte,AP,,16,,,,2021-02-05,5,845731.0,78423.0,210,1074,4,,,
1122,Norte,AP,,16,,,,2021-02-06,5,845731.0,78646.0,223,1079,5,,,
1123,Norte,AP,,16,,,,2021-02-07,6,845731.0,78799.0,153,1079,0,,,
1124,Norte,AP,,16,,,,2021-02-08,6,845731.0,78990.0,191,1083,4,,,
1125,Norte,AP,,16,,,,2021-02-09,6,845731.0,79274.0,284,1086,3,,,
1126,Norte,AP,,16,,,,2021-02-10,6,845731.0,79504.0,230,1089,3,,,
1127,Norte,AP,,16,,,,2021-02-11,6,845731.0,79835.0,331,1093,4,,,
1128,Norte,AP,,16,,,,2021-02-12,6,845731.0,80191.0,356,1098,5,,,
1129,Norte,AP,,16,,,,2021-02-13,6,845731.0,80374.0,183,1102,4,,,
1130,Norte,AP,,16,,,,2021-02-14,7,845731.0,80528.0,154,1102,0,,,
1131,Norte,AP,,16,,,,2021-02-15,7,845731.0,80663.0,135,1106,4,,,
1132,Norte,AP,,16,,,,2021-02-16,7,845731.0,80940.0,277,1112,6,,,
1133,Norte,AP,,16,,,,2021-02-17,7,845731.0,81211.0,271,1116,4,,,
1134,Norte,AP,,16,,,,2021-02-18,7,845731.0,81470.0,259,1120,4,,,
1135,Norte,AP,,16,,,,2021-02-19,7,845731.0,81689.0,219,1121,1,,,
1136,Norte,AP,,16,,,,2021-02-20,7,845731.0,81874.0,185,1121,0,,,
1137,Norte,AP,,16,,,,2021-02-21,8,845731.0,82015.0,141,1121,0,,,
1138,Norte,AP,,16,,,,2021-02-22,8,845731.0,82378.0,363,1125,4,,,
1139,Norte,AP,,16,,,,2021-02-23,8,845731.0,82606.0,228,1127,2,,,
1140,Norte,AP,,16,,,,2021-02-24,8,845731.0,82868.0,262,1131,4,,,
1141,Norte,AP,,16,,,,2021-02-25,8,845731.0,83062.0,194,1135,4,,,
1142,Norte,AP,,16,,,,2021-02-26,8,845731.0,83279.0,217,1136,1,,,
1143,Norte,AP,,16,,,,2021-02-27,8,845731.0,83505.0,226,1139,3,,,
1144,Norte,AP,,16,,,,2021-02-28,9,845731.0,83663.0,158,1140,1,,,
1145,Norte,AP,,16,,,,2021-03-01,9,845731.0,83885.0,222,1142,2,,,
1146,Norte,AP,,16,,,,2021-03-02,9,845731.0,84177.0,292,1144,2,,,
1147,Norte,AP,,16,,,,2021-03-03,9,845731.0,84483.0,306,1146,2,,,
1148,Norte,AP,,16,,,,2021-03-04,9,845731.0,84808.0,325,1152,6,,,
1149,Norte,AP,,16,,,,2021-03-05,9,845731.0,85065.0,257,1156,4,,,
1150,Norte,AP,,16,,,,2021-03-06,9,845731.0,85223.0,158,1156,0,,,
1151,Norte,AP,,16,,,,2021-03-07,10,845731.0,85578.0,355,1156,0,,,
1152,Norte,AP,,16,,,,2021-03-08,10,845731.0,85879.0,301,1161,5,,,
1153,Norte,AP,,16,,,,2021-03-09,10,845731.0,86346.0,467,1164,3,,,
1154,Norte,AP,,16,,,,2021-03-10,10,845731.0,86674.0,328,1167,3,,,
1155,Norte,AP,,16,,,,2021-03-11,10,845731.0,87095.0,421,1169,2,,,
1156,Norte,AP,,16,,,,2021-03-12,10,845731.0,87479.0,384,1177,8,,,
1157,Norte,AP,,16,,,,2021-03-13,10,845731.0,87792.0,313,1181,4,,,
1158,Norte,AP,,16,,,,2021-03-14,11,845731.0,88047.0,255,1181,0,,,
1159,Norte,AP,,16,,,,2021-03-15,11,845731.0,88363.0,316,1187,6,,,
1160,Norte,AP,,16,,,,2021-03-16,11,845731.0,89118.0,755,1195,8,,,
1161,Norte,AP,,16,,,,2021-03-17,11,845731.0,89822.0,704,1201,6,,,
1162,Norte,AP,,16,,,,2021-03-18,11,845731.0,90597.0,775,1206,5,,,
1163,Norte,AP,,16,,,,2021-03-19,11,845731.0,91077.0,480,1216,10,,,
1164,Norte,AP,,16,,,,2021-03-20,11,845731.0,91515.0,438,1222,6,,,
1165,Norte,AP,,16,,,,2021-03-21,12,845731.0,92010.0,495,1222,0,,,
1166,Norte,AP,,16,,,,2021-03-22,12,845731.0,92462.0,452,1233,11,,,
1167,Norte,AP,,16,,,,2021-03-23,12,845731.0,93111.0,649,1243,10,,,
1168,Norte,AP,,16,,,,2021-03-24,12,845731.0,93689.0,578,1253,10,,,
1169,Norte,AP,,16,,,,2021-03-25,12,845731.0,94285.0,596,1258,5,,,
1170,Norte,AP,,16,,,,2021-03-26,12,845731.0,94967.0,682,1265,7,,,
1171,Norte,AP,,16,,,,2021-03-27,12,845731.0,95400.0,433,1268,3,,,
1172,Norte,AP,,16,,,,2021-03-28,13,845731.0,95649.0,249,1268,0,,,
1173,Norte,AP,,16,,,,2021-03-29,13,845731.0,96199.0,550,1279,11,,,
1174,Norte,AP,,16,,,,2021-03-30,13,845731.0,96910.0,711,1292,13,,,
1175,Norte,AP,,16,,,,2021-03-31,13,845731.0,97542.0,632,1302,10,,,
1176,Norte,AP,,16,,,,2021-04-01,13,845731.0,98044.0,502,1311,9,,,
1177,Norte,AP,,16,,,,2021-04-02,13,845731.0,98324.0,280,1318,7,,,
1178,Norte,AP,,16,,,,2021-04-03,13,845731.0,98604.0,280,1323,5,,,
1179,Norte,AP,,16,,,,2021-04-04,14,845731.0,98898.0,294,1323,0,,,
1180,Norte,AP,,16,,,,2021-04-05,14,845731.0,99237.0,339,1334,11,,,
1181,Norte,AP,,16,,,,2021-04-06,14,845731.0,99708.0,471,1346,12,,,
1182,Norte,AP,,16,,,,2021-04-07,14,845731.0,100292.0,584,1356,10,,,
1183,Norte,AP,,16,,,,2021-04-08,14,845731.0,100672.0,380,1371,15,,,
1184,Norte,AP,,16,,,,2021-04-09,14,845731.0,100948.0,276,1381,10,,,
1185,Norte,AP,,16,,,,2021-04-10,14,845731.0,101195.0,247,1386,5,,,
1186,Norte,AP,,16,,,,2021-04-11,15,845731.0,101378.0,183,1390,4,,,
1187,Norte,AP,,16,,,,2021-04-12,15,845731.0,101647.0,269,1402,12,,,
1188,Norte,AP,,16,,,,2021-04-13,15,845731.0,101956.0,309,1419,17,,,
1189,Norte,AP,,16,,,,2021-04-14,15,845731.0,102260.0,304,1432,13,,,
1190,Norte,AP,,16,,,,2021-04-15,15,845731.0,102531.0,271,1446,14,,,
1191,Norte,AP,,16,,,,2021-04-16,15,845731.0,102836.0,305,1456,10,,,
1192,Norte,AP,,16,,,,2021-04-17,15,845731.0,103002.0,166,1464,8,,,
1193,Norte,AP,,16,,,,2021-04-18,16,845731.0,103116.0,114,1467,3,,,
1194,Norte,AP,,16,,,,2021-04-19,16,845731.0,103374.0,258,1477,10,,,
1195,Norte,AP,,16,,,,2021-04-20,16,845731.0,103620.0,246,1483,6,,,
1196,Norte,AP,,16,,,,2021-04-21,16,845731.0,103733.0,113,1488,5,,,
